sample-id	Assay Type	Bases	BioProject	BioSample	Bytes	Center Name	Experiment	geo_loc_name_country	geo_loc_name_country_continent	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	Sample Name	SRA Study	history_of_host_infection	disease_stage	PH
ERR5711046	AMPLICON	35642	PRJEB33108	SAMEA8562262	105528	UA	ERX5426424	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:43	SAMEA8562262	ERP115874	VVC	N/A	N/A
ERR5711057	AMPLICON	39828178	PRJEB33108	SAMEA8562146	28784193	UA	ERX5426435	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:44	SAMEA8562146	ERP115874	VVC	N/A	N/A
ERR5711061	AMPLICON	24055338	PRJEB33108	SAMEA8562148	17449879	UA	ERX5426439	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:44	SAMEA8562148	ERP115874	VVC	N/A	N/A
ERR5711091	AMPLICON	5174616	PRJEB33108	SAMEA8562095	3985349	UA	ERX5426469	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:18	SAMEA8562095	ERP115874	VVC	N/A	N/A
ERR5711097	AMPLICON	40623346	PRJEB33108	SAMEA8562102	29423699	UA	ERX5426475	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:18	SAMEA8562102	ERP115874	VVC	N/A	N/A
ERR5711143	AMPLICON	34197244	PRJEB33108	SAMEA8562134	25094409	UA	ERX5426521	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:18	SAMEA8562134	ERP115874	VVC	N/A	N/A
ERR5711168	AMPLICON	41394920	PRJEB33108	SAMEA8562242	30230787	UA	ERX5426546	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562242	ERP115874	VVC	N/A	N/A
ERR5711184	AMPLICON	40305078	PRJEB33108	SAMEA8562178	29853129	UA	ERX5426562	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:45	SAMEA8562178	ERP115874	VVC	N/A	N/A
ERR5711192	AMPLICON	31031632	PRJEB33108	SAMEA8562190	22859696	UA	ERX5426570	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562190	ERP115874	VVC	N/A	N/A
ERR5711195	AMPLICON	40090724	PRJEB33108	SAMEA8562112	28986577	UA	ERX5426573	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:18	SAMEA8562112	ERP115874	VVC	N/A	N/A
ERR5711196	AMPLICON	33426172	PRJEB33108	SAMEA8562192	24208824	UA	ERX5426574	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562192	ERP115874	VVC	N/A	N/A
ERR5711407	AMPLICON	19076	PRJEB33108	SAMEA8562435	91974	UA	ERX5426785	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/20/21 22:17	SAMEA8562435	ERP115874	VVC	N/A	N/A
ERR5711468	AMPLICON	14834100	PRJEB33108	SAMEA8562426	9740295	UA	ERX5426846	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562426	ERP115874	VVC	N/A	N/A
ERR5711469	AMPLICON	30448308	PRJEB33108	SAMEA8562346	20759684	UA	ERX5426847	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562346	ERP115874	VVC	N/A	N/A
ERR5711479	AMPLICON	836332	PRJEB33108	SAMEA8562275	681483	UA	ERX5426857	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562275	ERP115874	VVC	N/A	N/A
ERR5711499	AMPLICON	22559880	PRJEB33108	SAMEA8562301	14757667	UA	ERX5426877	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562301	ERP115874	VVC	N/A	N/A
ERR5711519	AMPLICON	1236426	PRJEB33108	SAMEA8562311	971028	UA	ERX5426897	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:47	SAMEA8562311	ERP115874	VVC	N/A	N/A
ERR5711533	AMPLICON	190760	PRJEB33108	SAMEA8562318	217008	UA	ERX5426911	Belgium	Europe	PAIRED	PCR	METAGENOMIC	vaginal metagenome	ILLUMINA	4/18/21 20:00	4/19/21 19:46	SAMEA8562318	ERP115874	VVC	N/A	N/A
SRR8643585	AMPLICON	58636431	PRJNA523312	SAMN11029107	43807759	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441879	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029107	SRP187026	VVC	Disease	N/A
SRR8643586	AMPLICON	120503663	PRJNA523312	SAMN11029106	91349486	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441878	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029106	SRP187026	VVC	Disease	N/A
SRR8643587	AMPLICON	55869385	PRJNA523312	SAMN11029105	40525041	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441877	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029105	SRP187026	VVC	Disease	N/A
SRR8643588	AMPLICON	95865606	PRJNA523312	SAMN11029112	73180397	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441876	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029112	SRP187026	VVC	Disease	N/A
SRR8643589	AMPLICON	78359661	PRJNA523312	SAMN11029111	56776708	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441875	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029111	SRP187026	VVC	Disease	N/A
SRR8643590	AMPLICON	61463196	PRJNA523312	SAMN11029110	46251764	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441874	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:30	SAMN11029110	SRP187026	VVC	Disease	N/A
SRR8643591	AMPLICON	62602325	PRJNA523312	SAMN11029109	47775411	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441873	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029109	SRP187026	VVC	Disease	N/A
SRR8643595	AMPLICON	49388334	PRJNA523312	SAMN11029113	37594637	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441869	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029113	SRP187026	VVC	Disease	N/A
SRR8643608	AMPLICON	64246927	PRJNA523312	SAMN11029104	46778047	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441856	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029104	SRP187026	VVC	Disease	N/A
SRR8643611	AMPLICON	123776747	PRJNA523312	SAMN11029099	94652307	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441853	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:30	SAMN11029099	SRP187026	VVC	Disease	N/A
SRR8643612	AMPLICON	82162079	PRJNA523312	SAMN11029100	63206721	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441852	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029100	SRP187026	VVC	Disease	N/A
SRR8643613	AMPLICON	58832718	PRJNA523312	SAMN11029101	44689677	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441851	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029101	SRP187026	VVC	Disease	N/A
SRR8643616	AMPLICON	113749901	PRJNA523312	SAMN11029096	86081993	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441848	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029096	SRP187026	VVC	Disease	N/A
SRR8643617	AMPLICON	76922292	PRJNA523312	SAMN11029097	58268392	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441847	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029097	SRP187026	VVC	Disease	N/A
SRR8643618	AMPLICON	57495257	PRJNA523312	SAMN11029098	44003247	NATIONAL RESEARCH COUNCIL (CNR)	SRX5441846	Italy	Europe	PAIRED	PCR	METAGENOMIC	human vaginal metagenome	ILLUMINA	10/7/19 20:00	2/27/19 6:29	SAMN11029098	SRP187026	VVC	Disease	N/A
ERR341369	RNA-Seq	316800	PRJEB4606	SAMEA2189259	287295	SOUTHERN MEDICAL UNIVERSITY	ERX314218	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189259	ERP003902	VVC	Disease	4.8
ERR341370	RNA-Seq	202400	PRJEB4606	SAMEA2189260	197815	SOUTHERN MEDICAL UNIVERSITY	ERX314219	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189260	ERP003902	VVC	Disease	4.7
ERR341373	RNA-Seq	307000	PRJEB4606	SAMEA2189263	294427	SOUTHERN MEDICAL UNIVERSITY	ERX314222	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189263	ERP003902	VVC	Disease	4.6
ERR341374	RNA-Seq	256600	PRJEB4606	SAMEA2189264	252189	SOUTHERN MEDICAL UNIVERSITY	ERX314223	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189264	ERP003902	VVC	Disease	4.6
ERR341377	RNA-Seq	220000	PRJEB4606	SAMEA2189267	216281	SOUTHERN MEDICAL UNIVERSITY	ERX314226	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189267	ERP003902	VVC	Disease	4.5
ERR341378	RNA-Seq		PRJEB4606	SAMEA2189268		SOUTHERN MEDICAL UNIVERSITY	ERX314227	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	5/13/14 20:00		SAMEA2189268	ERP003902	VVC	Disease	4.6
ERR341381	RNA-Seq	402600	PRJEB4606	SAMEA2189271	367366	SOUTHERN MEDICAL UNIVERSITY	ERX314230	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 22:49	SAMEA2189271	ERP003902	VVC	Disease	4.3
ERR341382	RNA-Seq	329200	PRJEB4606	SAMEA2189272	320601	SOUTHERN MEDICAL UNIVERSITY	ERX314231	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189272	ERP003902	VVC	Disease	4.4
ERR341385	RNA-Seq	301400	PRJEB4606	SAMEA2189275	280613	SOUTHERN MEDICAL UNIVERSITY	ERX314234	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189275	ERP003902	VVC	Disease	4.5
ERR341386	RNA-Seq	434400	PRJEB4606	SAMEA2189276	389272	SOUTHERN MEDICAL UNIVERSITY	ERX314235	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189276	ERP003902	VVC	Disease	4.6
ERR341389	RNA-Seq	776600	PRJEB4606	SAMEA2189279	657900	SOUTHERN MEDICAL UNIVERSITY	ERX314238	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189279	ERP003902	VVC	Disease	4.2
ERR341390	RNA-Seq	1335400	PRJEB4606	SAMEA2189280	1121301	SOUTHERN MEDICAL UNIVERSITY	ERX314239	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189280	ERP003902	VVC	Disease	4.4
ERR341393	RNA-Seq	437200	PRJEB4606	SAMEA2189283	382106	SOUTHERN MEDICAL UNIVERSITY	ERX314242	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189283	ERP003902	VVC	Disease	4.2
ERR341394	RNA-Seq	472200	PRJEB4606	SAMEA2189284	412892	SOUTHERN MEDICAL UNIVERSITY	ERX314243	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189284	ERP003902	VVC	Disease	4.2
ERR341397	RNA-Seq	500400	PRJEB4606	SAMEA2189287	439817	SOUTHERN MEDICAL UNIVERSITY	ERX314246	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189287	ERP003902	VVC	Disease	4.5
ERR341398	RNA-Seq	461200	PRJEB4606	SAMEA2189288	405727	SOUTHERN MEDICAL UNIVERSITY	ERX314247	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189288	ERP003902	VVC	Disease	4.6
ERR341401	RNA-Seq	448400	PRJEB4606	SAMEA2189291	407618	SOUTHERN MEDICAL UNIVERSITY	ERX314250	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189291	ERP003902	VVC	Disease	4.1
ERR341402	RNA-Seq	167400	PRJEB4606	SAMEA2189292	176412	SOUTHERN MEDICAL UNIVERSITY	ERX314251	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189292	ERP003902	VVC	Disease	4.1
ERR341405	RNA-Seq	271800	PRJEB4606	SAMEA2189295	254385	SOUTHERN MEDICAL UNIVERSITY	ERX314254	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189295	ERP003902	VVC	Disease	4.2
ERR341406	RNA-Seq	272600	PRJEB4606	SAMEA2189296	252460	SOUTHERN MEDICAL UNIVERSITY	ERX314255	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:04	SAMEA2189296	ERP003902	VVC	Disease	4.1
ERR341409	RNA-Seq	269200	PRJEB4606	SAMEA2189299	255227	SOUTHERN MEDICAL UNIVERSITY	ERX314258	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:05	SAMEA2189299	ERP003902	VVC	Disease	4.5
ERR341410	RNA-Seq	261400	PRJEB4606	SAMEA2189300	248867	SOUTHERN MEDICAL UNIVERSITY	ERX314259	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:05	SAMEA2189300	ERP003902	VVC	Disease	4.6
ERR341413	RNA-Seq	526400	PRJEB4606	SAMEA2189303	473979	SOUTHERN MEDICAL UNIVERSITY	ERX314262	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189303	ERP003902	VVC	Disease	4.3
ERR341417	RNA-Seq	306400	PRJEB4606	SAMEA2189307	280761	SOUTHERN MEDICAL UNIVERSITY	ERX314266	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189307	ERP003902	VVC	Disease	4.9
ERR341418	RNA-Seq	362600	PRJEB4606	SAMEA2189308	327370	SOUTHERN MEDICAL UNIVERSITY	ERX314267	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189308	ERP003902	VVC	Disease	4.9
ERR341421	RNA-Seq	366800	PRJEB4606	SAMEA2189311	326327	SOUTHERN MEDICAL UNIVERSITY	ERX314270	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189311	ERP003902	VVC	Disease	4.2
ERR341422	RNA-Seq	318400	PRJEB4606	SAMEA2189312	289535	SOUTHERN MEDICAL UNIVERSITY	ERX314271	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189312	ERP003902	VVC	Disease	4.2
ERR341425	RNA-Seq	350400	PRJEB4606	SAMEA2189315	316481	SOUTHERN MEDICAL UNIVERSITY	ERX314274	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189315	ERP003902	VVC	Disease	4.9
ERR341426	RNA-Seq	385400	PRJEB4606	SAMEA2189316	344862	SOUTHERN MEDICAL UNIVERSITY	ERX314275	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189316	ERP003902	VVC	Disease	4.9
ERR341427	RNA-Seq	459000	PRJEB4606	SAMEA2189317	405837	SOUTHERN MEDICAL UNIVERSITY	ERX314276	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189317	ERP003902	VVC	Disease	4.6
ERR341428	RNA-Seq	432000	PRJEB4606	SAMEA2189318	383152	SOUTHERN MEDICAL UNIVERSITY	ERX314277	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189318	ERP003902	VVC	Disease	4.6
ERR341429	RNA-Seq	396400	PRJEB4606	SAMEA2189319	354002	SOUTHERN MEDICAL UNIVERSITY	ERX314278	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189319	ERP003902	VVC	Disease	4.5
ERR341430	RNA-Seq	441200	PRJEB4606	SAMEA2189320	392487	SOUTHERN MEDICAL UNIVERSITY	ERX314279	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189320	ERP003902	VVC	Disease	4.6
ERR341431	RNA-Seq	349200	PRJEB4606	SAMEA2189321	321560	SOUTHERN MEDICAL UNIVERSITY	ERX314280	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189321	ERP003902	VVC	Disease	4.5
ERR341432	RNA-Seq	343200	PRJEB4606	SAMEA2189322	315904	SOUTHERN MEDICAL UNIVERSITY	ERX314281	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189322	ERP003902	VVC	Disease	4.5
ERR341433	RNA-Seq	294000	PRJEB4606	SAMEA2189323	280678	SOUTHERN MEDICAL UNIVERSITY	ERX314282	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189323	ERP003902	VVC	Disease	4.3
ERR341434	RNA-Seq	249600	PRJEB4606	SAMEA2189324	243315	SOUTHERN MEDICAL UNIVERSITY	ERX314283	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189324	ERP003902	VVC	Disease	4.3
ERR341435	RNA-Seq	336000	PRJEB4606	SAMEA2189325	307846	SOUTHERN MEDICAL UNIVERSITY	ERX314284	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189325	ERP003902	VVC	Disease	4
ERR341436	RNA-Seq	428800	PRJEB4606	SAMEA2189326	382075	SOUTHERN MEDICAL UNIVERSITY	ERX314285	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189326	ERP003902	VVC	Disease	4.1
ERR341437	RNA-Seq	320800	PRJEB4606	SAMEA2189327	291524	SOUTHERN MEDICAL UNIVERSITY	ERX314286	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189327	ERP003902	VVC	Disease	4
ERR341438	RNA-Seq	266200	PRJEB4606	SAMEA2189328	248414	SOUTHERN MEDICAL UNIVERSITY	ERX314287	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189328	ERP003902	VVC	Disease	4.1
ERR341439	RNA-Seq	437600	PRJEB4606	SAMEA2189329	389592	SOUTHERN MEDICAL UNIVERSITY	ERX314288	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189329	ERP003902	VVC	Disease	4.4
ERR341440	RNA-Seq	454600	PRJEB4606	SAMEA2189330	400133	SOUTHERN MEDICAL UNIVERSITY	ERX314289	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189330	ERP003902	VVC	Disease	4.4
ERR341441	RNA-Seq	442200	PRJEB4606	SAMEA2189331	389982	SOUTHERN MEDICAL UNIVERSITY	ERX314290	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189331	ERP003902	VVC	Disease	4.5
ERR341442	RNA-Seq	220000	PRJEB4606	SAMEA2189332	214693	SOUTHERN MEDICAL UNIVERSITY	ERX314291	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189332	ERP003902	VVC	Disease	4.5
ERR341443	RNA-Seq	291000	PRJEB4606	SAMEA2189333	264106	SOUTHERN MEDICAL UNIVERSITY	ERX314292	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189333	ERP003902	VVC	Disease	4.3
ERR341444	RNA-Seq	350200	PRJEB4606	SAMEA2189334	315991	SOUTHERN MEDICAL UNIVERSITY	ERX314293	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189334	ERP003902	VVC	Disease	4.4
ERR341445	RNA-Seq	331800	PRJEB4606	SAMEA2189335	298914	SOUTHERN MEDICAL UNIVERSITY	ERX314294	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189335	ERP003902	VVC	Disease	4.3
ERR341446	RNA-Seq	352800	PRJEB4606	SAMEA2189336	311880	SOUTHERN MEDICAL UNIVERSITY	ERX314295	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189336	ERP003902	VVC	Disease	4.3
ERR341447	RNA-Seq	246400	PRJEB4606	SAMEA2189337	235805	SOUTHERN MEDICAL UNIVERSITY	ERX314296	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189337	ERP003902	VVC	Disease	5.5
ERR341448	RNA-Seq	284000	PRJEB4606	SAMEA2189338	266145	SOUTHERN MEDICAL UNIVERSITY	ERX314297	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189338	ERP003902	VVC	Disease	5.5
ERR341449	RNA-Seq	206000	PRJEB4606	SAMEA2189339	201688	SOUTHERN MEDICAL UNIVERSITY	ERX314298	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189339	ERP003902	VVC	Disease	4.4
ERR341450	RNA-Seq	289200	PRJEB4606	SAMEA2189340	268751	SOUTHERN MEDICAL UNIVERSITY	ERX314299	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189340	ERP003902	VVC	Disease	4.6
ERR341451	RNA-Seq	275000	PRJEB4606	SAMEA2189341	259594	SOUTHERN MEDICAL UNIVERSITY	ERX314300	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189341	ERP003902	VVC	Disease	4.2
ERR341452	RNA-Seq	347200	PRJEB4606	SAMEA2189342	314237	SOUTHERN MEDICAL UNIVERSITY	ERX314301	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189342	ERP003902	VVC	Disease	4.3
ERR341453	RNA-Seq	1552860	PRJEB4606	SAMEA2189343	1038360	SOUTHERN MEDICAL UNIVERSITY	ERX314302	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189343	ERP003902	VVC	Disease	3.9
ERR341454	RNA-Seq	3149820	PRJEB4606	SAMEA2189344	2123192	SOUTHERN MEDICAL UNIVERSITY	ERX314303	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:06	SAMEA2189344	ERP003902	VVC	Disease	3.9
ERR341455	RNA-Seq	1507320	PRJEB4606	SAMEA2189345	1006852	SOUTHERN MEDICAL UNIVERSITY	ERX314304	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 1:07	SAMEA2189345	ERP003902	VVC	Disease	4.4
ERR341456	RNA-Seq	3463200	PRJEB4606	SAMEA2189346	2270257	SOUTHERN MEDICAL UNIVERSITY	ERX314305	China	Asia	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	10/8/13 20:00	9/17/13 22:46	SAMEA2189346	ERP003902	VVC	Disease	4.4
